Name,Type,City,State_Province,Country,Latitude,Longitude,Google,Website,Facebook,Instagram,Yelp,TripAdvisor,Untappd,GLINTCAP,ShopCiders,Alternate_Name,TTB
Zelaia,Producer,Hernani,Gipuzkoa,ESP,43.2687321,-1.9755641,,http://www.zelaia.es/,,,,,,,,,
Millwhites Cider,Producer,Hemel Hempstead,Hertfordshire,GBR,51.7940787,-0.4914541,,http://www.millwhites.co.uk/,https://www.facebook.com/pages/Millwhites-Cider/113063698783904,,,,,,,,
Small Acres Cyder,Producer,Borenore,New South Wales,AUS,-33.282202,148.992136,https://maps.google.com/?cid=1497457670374953580,http://www.smallacrescyder.com.au/,,,,,https://untappd.com/brewery/14584,https://glintcap.org/small-acres-cyder,,,
Napoleone and Company,Producer,Coldstream,Victoria,AUS,-37.6956539,145.4151432,,http://www.napoleonecider.com.au/,https://www.facebook.com/NapoleoneCider,,,,https://untappd.com/brewery/3800,,,,
The Cidery,Producer,Bridgetown,Western Australia,AUS,-33.954528,116.148322,,http://www.thecidery.com.au/,,,,,,,,,
Domaine Duclos Fougeray,Producer,Saint Michel d'Halescourt,Seine-Maritime,FRA,49.6100938,1.664631,https://maps.google.com/?cid=12398185041013701779,http://www.domaine-duclos-fougeray.com/,,,,,https://untappd.com/brewery/103532,https://glintcap.org/domaine-duclos-fougeray,,,
Henney's Cider,Producer,Bishops Frome,Herefordshire,GBR,52.1324052,-2.4945371,,http://www.henneys.co.uk/,,,,,https://untappd.com/brewery/10577,https://glintcap.org/henneys-cider,,,
Cider Works,Producer,Capel,Western Australia,AUS,-33.5533418,115.5632828,,http://www.ciderworks.com.au/,,,,,,,,,
Once Upon A Tree,Producer,Ledbury,Herefordshire,GBR,52.039172,-2.5093398,https://maps.google.com/?cid=11149272018130031953,http://www.onceuponatree.co.uk/,https://www.facebook.com/pages/Once-Upon-A-Tree/10150098694340377,https://www.instagram.com/onceuponatree/,,,https://untappd.com/OnceUponATree,https://glintcap.org/once-upon-a-tree,,,
Distillerie des Menhirs,Producer,Plomelin,Finistère,FRA,47.941573,-4.1526379,https://maps.google.com/?cid=13168987804989415582,http://www.distillerie.fr/,https://www.facebook.com/distillerie.bzh,https://www.instagram.com/whiskyeddu/,,,,,,,
Domaine de la Galotière,Producer,Crouttes,Orne,FRA,48.923403,0.138481,https://maps.google.com/?cid=3334578271943351430,http://www.lagalotiere.fr/,https://www.facebook.com/lagalotiere,,,https://www.tripadvisor.com/Attraction_Review-g608796-d12550194,,,,,
The Hills Cider Company,Producer,North Adelaide,South Australia,AUS,-34.9062759,138.5941616,https://maps.google.com/?cid=40048064327732560,http://www.thehillscidercompany.com.au/,https://www.facebook.com/thehillscidercompany,https://www.instagram.com/thehillscidercompany/,,,,https://glintcap.org/the-hills-cider-company,,,
Mock Red Hill,Producer,Red Hill,Victoria,AUS,-38.374705,144.996852,,http://www.mockredhill.com.au/,https://www.facebook.com/pages/Mock-Red-Hill/181240308586996,,,,https://untappd.com/brewery/28770,,,,
Daylesford Cider Company,Producer,Musk,Victoria,AUS,-37.3566482,144.2004847,,http://www.daylesfordcider.com.au/,,,,,,,,,
Elephant's Rock Cider Company,Producer,Denmark,Western Australia,AUS,-34.9594866,117.3558905,,http://www.elephantsrockcider.com.au/,,,,,,,,,
Batlow Premium Cider,Producer,Batlow,New South Wales,AUS,-35.5283258,148.1510629,,http://www.batlowcider.com.au/,https://www.facebook.com/batlowcider,,,,https://untappd.com/brewery/16618,,,,
LOBO Cider,Producer,Lenswood,South Australia,AUS,-34.9198542,138.8289368,,http://www.loboapple.com/,https://www.facebook.com/pages/LOBO-Cider/183366173282,,,,https://untappd.com/brewery/8446,,,,
Bilpin Cider,Producer,Bilpin,New South Wales,AUS,-33.5140252,150.4675079,,http://www.bilpincider.com/,https://www.facebook.com/bilpincider,,,,https://untappd.com/brewery/18734,,,,
Ciderniks,Producer,Hungerford,Berkshire,GBR,51.396893,-1.442128,,http://ciderniks.com/,,,,,,,,,
Tutts Clump,Producer,Bradfield,Berkshire,GBR,51.4309189,-1.1616925,,http://www.tuttsclumpcider.co.uk/,https://www.facebook.com/groups/229493698124/,,,,,,,,
Virtual Orchard,Producer,Wolverton Mill,Buckinghamshire,GBR,52.0618052,-0.8304571,,http://www.virtualorchard.co.uk/,https://www.facebook.com/VirtualOrchard,,,,,,,,
Cromwell,Producer,Huntingdon,Cambridgeshire,GBR,52.3167534,-0.0971568,,http://cromwellcider.co.uk/,,,,,,,,,
Pickled Pig,Producer,Stretham,Cambridgeshire,GBR,52.3488892,0.2191324,,http://www.pickledpig.co.uk/,,,,,,,,,
Chucklehead Cider,Producer,Shillingford,Devon,GBR,50.9938017,-3.4305806,,http://www.chuckleheadcider.co.uk/,,,,,,,,,
Hunt's Cider,Producer,Paignton,Devon,GBR,50.4202677,-3.5976776,,http://www.huntscider.co.uk/,,,,,,,,,
Lyme Bay Winery,Producer,Axminster,Devon,GBR,50.7634689,-3.0655113,,http://www.lymebaywinery.co.uk/,https://www.facebook.com/LymeBayWinery,,,,https://untappd.com/brewery/10738,,,,
Winkleigh Cider Company,Producer,Winkleigh,Devon,GBR,50.8550402,-3.9501289,,http://www.winkleighcider.com/,,,,,https://untappd.com/brewery/3060,,,,
Battle Cider,Producer,Battle,East Sussex,GBR,50.9108869,0.4952773,,http://www.battlecider.com/,,,,,,,,,
Pookhill Cider (Middle Farm),Producer,Lewes,East Sussex,GBR,50.8530762,0.108055,,http://www.middlefarm.com/,,,,,,,,,
Sedlescombe Organic Vineyard,Producer,Robertsbridge,East Sussex,GBR,50.9557359,0.5280963,,http://www.englishorganicwine.co.uk/,,,,,,,,,
Moorlands Farm Cyder,Producer,York,East Yorkshire,GBR,53.8183256,-0.6435359,,http://www.moorlandsfarmcyder.co.uk/,,,,,,,,,
Carter's Vineyards,Producer,Colchester,Essex,GBR,51.9542491,0.8886356,,http://www.cartersvineyards.co.uk/,,,,,,,,,
Seidr Dai,Producer,Cardiff,Glamorgan,GBR,51.5309492,-3.1670663,,http://www.welshcider.co.uk/,,,,,,,,,
Day's Cottage,Producer,Brookthorpe,Gloucestershire,GBR,51.8107818,-2.2305539,,http://www.dayscottage.co.uk/,,,,,,,,,
Severn Cider,Producer,Newnham,Gloucestershire,GBR,51.7734534,-2.4270662,https://maps.google.com/?cid=9525882874368381502,http://www.severncider.com/,https://www.facebook.com/pages/Severn-Cider/121067791332229,https://www.instagram.com/severn_cider/,,,https://untappd.com/brewery/15530,,,,
Mr. Whitehead's Cider Company,Producer,Selborne,Hampshire,GBR,51.11846,-0.94836,,http://www.mr-whiteheads-cider.co.uk/,,,,,,,,,
New Forest Cider,Producer,Burley,Hampshire,GBR,50.823376,-1.704372,https://maps.google.com/?cid=5878373012482884792,http://www.newforestcider.co.uk/,https://www.facebook.com/NewForestCider/,https://www.instagram.com/newforest_cider/,,,https://untappd.com/brewery/9506,,,,
Carey Organic,Producer,Carey,Herefordshire,GBR,51.9760665,-2.6383108,,http://www.whitethornfarm.co.uk/,,,,,,,,,
Court Farm,Producer,Tillington,Herefordshire,GBR,52.1057132,-2.7761819,,http://www.courtfarmleisure.co.uk/,,,,,,,,,
Gillow,Producer,Ross-on-Wye,Herefordshire,GBR,51.92667,-2.669,,http://www.gillowcider.co.uk/,,,,,,,,,
Gwatkin Cider,Producer,Abbey Dore,Herefordshire,GBR,52.001609,-2.908359,https://maps.google.com/?cid=17407558906326157260,http://www.gwatkincider.co.uk/,https://www.facebook.com/pages/Gwatkin-Cider/138521139506859,,,,https://untappd.com/brewery/12203,,,,
Lyne Down Organics,Producer,Much Marcle,Herefordshire,GBR,51.9887286,-2.5161371,https://maps.google.com/?cid=411131963540759915,https://www.lynedownorganics.co.uk/,,https://www.instagram.com/lynedownorganics/,,,,,,,
Biddenden Vineyards,Producer,Biddenden,Kent,GBR,51.0943248,0.6484511,,http://www.biddendenvineyards.com/,https://www.facebook.com/BiddendenVineyardsLtd,,,,https://untappd.com/brewery/6644,,,,
Raglan Cider Mill,Producer,Usk,Monmouthshire,GBR,51.7997957,-2.8985,,http://www.raglancidermill.com/,,,,,,,,,
Springfield Cider,Producer,Llangovan,Monmouthshire,GBR,51.746828,-2.788854,,http://www.springfieldcider.co.uk/,,,,,,,,,
Crones,Producer,Kenninghall,Norfolk,GBR,52.4267844,1.0137918,,http://www.crones.co.uk/,,,,,,,,,
Jonty's / Banham Barrel,Producer,Banham,Norfolk,GBR,52.4479668,1.0315909,,http://www.thebanhambarrel.co.uk/,,,,,,,,,
Cotswold Brewing Company,Producer,Bourton on the Water,Gloucestershire,GBR,51.8942228,-1.7579974,,http://www.cotswoldlager.com/,,,,,,,,,
Ralph's Cider and Perry,Producer,New Radnor,Radnorshire,GBR,52.2541486,-3.1310968,,http://www.ralphscider.co.uk/,https://www.facebook.com/RalphsCiderAndPerry,,,,https://untappd.com/brewery/14606,,,,
Greyfields,Producer,High Littleton,Somerset,GBR,51.328603,-2.5172264,,http://www.greyfieldfarm.com/,,,,,,,,,
Appledram Farmhouse Cider,Producer,Chichester,West Sussex,GBR,50.8105365,-0.8032661,,http://www.appledramcider.co.uk/,,,,,,,,,
Handmade Cider Company,Producer,Chippenham,Wiltshire,GBR,51.4594728,-2.2269783,,http://www.handmadecider.co.uk/,,,,,,,,,
Aspall,Producer,Debenham,Suffolk,GBR,52.2435749,1.1787641,https://maps.google.com/?cid=12281573289882642327,http://www.aspall.co.uk/,https://www.facebook.com/AspallUK/,https://www.instagram.com/aspalluk/,,,https://untappd.com/brewery/3468,https://glintcap.org/aspall,,,
Kelterei Nöll,Producer,Frankfurt,Hesse,DEU,50.0906834,8.6086317,,http://www.noell-apfelwein.de/,,,,,,,,,
Toby's Cider,Producer,Annaghmore,Armagh,GBR,54.4510066,-6.5833307,,http://www.tobyscider.co.uk/,https://www.facebook.com/TobysCider,,,,,,,,
Welsh Mountain Cider,Producer,Llanidoes,Powys,GBR,52.4336047,-3.4936846,https://maps.google.com/?cid=14684098808172341356,http://www.welshmountaincider.com/,https://www.facebook.com/WelshMountainCider,https://www.instagram.com/welshmountaincider/,,,,,,,
Jus,Producer,Ledbury,Herefordshire,GBR,52.029087,-2.504561,,http://www.jusapples.co.uk/,,,,,,,,,
La Mare Vineyards & Distillery,Producer,St Mary,Jersey,GBR,49.2137765,-2.1357665,,http://www.lamarewineestate.com/,https://www.facebook.com/pages/La-Mare-Wine-Estate-Jersey/209716599039317,,,,https://untappd.com/brewery/83388,,,,
Samarès Cider,Producer,St Clement,Jersey,GBR,49.2137765,-2.1357665,,http://www.samaresmanor.com/,,,,,,,,,
Rocquette Cider,Producer,Castel,Guernsey,GBR,49.4490502,-2.5922624,,http://www.rocquettecider.com/,https://www.facebook.com/RocquetteCider,,,,,,,,
Haye Farm Cider,Producer,Lostwithiel,Cornwall,GBR,50.365586,-4.6267326,https://maps.google.com/?cid=883298039114759991,http://www.hayefarmcider.co.uk/,https://www.facebook.com/Haye-Farm-Cider-1634446403463822/,https://www.instagram.com/hayefarmcider/,,,,,,,
Helford Creek,Producer,Helston,Cornwall,GBR,50.0776626,-5.1701866,,http://www.helfordcreek.co.uk/,https://www.facebook.com/pages/Helford-Creek-Apple-Juice-Cyder/153773240657,,,,,,,,
Polgoon Vineyard & Orchard,Producer,Penzance,Cornwall,GBR,50.1209458,-5.5589721,,http://www.polgoon.co.uk/,https://www.facebook.com/pages/Polgoon-Winery/100239582989,,,,,,,,
Hancock's Devon Cider,Producer,South Molton,Devon,GBR,51.0060809,-3.8823929,,http://www.hancockscider.co.uk/,,,,,,,,,
Luscombe Cider,Producer,Buckfastleigh,Devon,GBR,50.4666687,-3.7838053,,http://www.luscombe.co.uk/,,,,,,,,,
Milltop Cider,Producer,Newton Abbot,Devon,GBR,50.5309693,-3.5445232,,http://www.milltop.co.uk/,,,,,,,,,
Ostler's Cider Mill,Producer,Goodleigh,Devon,GBR,51.0774179,-4.020598,,http://www.ostlerscidermill.co.uk/,,,,,,,,,
Sandford Orchards,Producer,Crediton,Devon,GBR,50.7886749,-3.6453966,https://maps.google.com/?cid=2784404680033020235,http://www.sandfordorchards.co.uk/,https://www.facebook.com/sandfordorchards,https://www.instagram.com/sandfordorchards/,,https://www.tripadvisor.com/Attraction_Review-g635675-d14758900,https://untappd.com/brewery/14080,,,,
West Lake Cider,Producer,Beaworthy,Devon,GBR,50.7981076,-4.2033115,,http://www.west-lake.co.uk/,https://www.facebook.com/pages/West-Lake-Apple-Juice-Organic-ciders-and-cider-vinegar/466474036739263,,,,,,,,
Yearlstone Vineyard,Producer,Bickleigh,Devon,GBR,50.8621724,-3.5090913,,http://www.yearlstone.co.uk/,,,,,,,,,
Hayles Fruit Farm,Producer,Winchcombe,Gloucestershire,GBR,51.9694518,-1.9302586,,http://www.facebook.com/pages/Hayles-Fruit-Farm/126315414112254,,,,,,,,,
Prinknash Abbey,Producer,Cranham,Gloucestershire,GBR,51.82211,-2.16976,,http://www.prinknashabbey.org/,,,,,,,,,
Ashgrove Farm,Producer,Hereford,Herefordshire,GBR,52.1475068,-2.6885642,,http://www.hawnt.co.uk/,,,,,,,,,
Bulmers,Producer,Hereford,Herefordshire,GBR,52.0601365,-2.7274103,,http://www.bulmers.co.uk/,,,,,,,,,
Hellens Perry,Producer,Ledbury,Herefordshire,GBR,51.994989,-2.4994147,,http://www.hellensmanor.com/,,,,,,,,,
Ty Gwyn Cider,Producer,Newcastle,Monmouthshire,GBR,51.9371813,-2.8896944,https://maps.google.com/?cid=10387007397298060764,http://www.tygwyncider.co.uk/,https://www.facebook.com/Ty-Gwyn-Cider-Ty-Gwyn-Holidays-309401775703/,https://www.instagram.com/ty_gwyn_cider/,,https://www.tripadvisor.com/Attraction_Review-g8500569-d8291589,https://untappd.com/TyGwyn,,,,
Wernddu Perry,Producer,Pen-Y-Clawdd,Monmouthshire,GBR,51.7633622,-2.7884801,,http://www.wernddu-wine.co.uk/,,,,,,,,,
Mitchell Food and Drink,Producer,Pershore,Worcestershire,GBR,52.1133383,-2.0933952,,http://www.mitchell-food-drink.co.uk/,,,,,,,,,
Harp Hill Cider,Producer,,Oxfordshire,GBR,51.627315,-1.181717,,http://www.harphill.co.uk/,,,,,,,,,
Upton Cider Company,Producer,Upton Didcot,Oxfordshire,GBR,51.5768001,-1.2593635,,http://www.uptoncider.co.uk/,,,,,,,,,
Mahorall Farm Cider,Producer,Ludlow,Shropshire,GBR,52.3562339,-2.5968782,,http://www.farmcider.co.uk/,,,,,,,,,
Salt Hill Cider,Producer,Slough,Berkshire,GBR,51.5217584,-0.6187829,,http://salthillcider.wordpress.com/,,,,,,,,,
Wyatt's Cider,Producer,Thatcham,Berkshire,GBR,51.424637,-1.265065,,http://wyattscider.co.uk/,,,,,,,,,
Marshwood Vale Cider,Producer,Bridport,Dorset,GBR,50.8337059,-2.8658361,https://maps.google.com/?cid=3062253782181970531,http://www.marshwoodvalecider.com/,https://www.facebook.com/MarshwoodValeCider/,,,,,,,,
Apple Orphanage Company,Producer,German,Isle of Man,GBR,54.222442,-4.691417,,http://www.appleorphanage.com/,,,,,,,,,
Ampleforth Abbey,Producer,York,North Yorkshire,GBR,54.201673,-1.085222,,http://www.abbey.ampleforth.org.uk/,,,,,,,,,
Stonewell Cider,Producer,Kinsale,Cork,IRL,51.7064401,-8.523302,,http://www.stonewellcider.com/,,,,,,,,,
Armagh Cider Company,Producer,Portadown,Armagh,GBR,54.4045861,-6.4861457,https://www.google.com/maps?cid=3904542225456152006,http://armaghcider.com/,https://www.facebook.com/Armaghcider,https://www.instagram.com/armaghcidercompany/,,,https://untappd.com/w/armagh-cider-company/25010,https://glintcap.org/armagh-cider-company,,,
Llewellyns Orchard,Producer,Lusk,Dublin,IRL,53.5317521,-6.1747728,,http://www.llewellynsorchard.ie/,,,,,https://untappd.com/brewery/19749,,,,
The Berry,Bar_Restaurant,Walmer,Kent,GBR,51.2133917,1.3993701,https://www.google.com/maps?cid=4641087443411811136,,https://www.facebook.com/theberrywalmer/,https://www.instagram.com/theberrywalmer/,,https://www.tripadvisor.com/Attraction_Review-g4331665-d3875812,https://untappd.com/v/the-berry/130915,,,,
The Orchard Inn,Bar_Restaurant,Bristol,Bristol,GBR,51.4472285,-2.6093364,https://www.google.com/maps?cid=3840175871682780932,https://www.orchardinn.co.uk/,https://www.facebook.com/orchardinnbristol/,https://www.instagram.com/orchardinnbristol/,https://www.yelp.com/biz/orchard-inn-bristol,https://www.tripadvisor.com/Restaurant_Review-g186220-d8352961,https://untappd.com/v/the-orchard-inn/93799,,,,
The Penrhyn Arms,Bar_Restaurant,Llandudno,Conwy,GBR,53.3176647,-3.7818675,https://www.google.com/maps?cid=14565793313637715185,http://www.penrhynarms.com/,https://www.facebook.com/Penrhynarmspub,,,https://www.tripadvisor.com/Restaurant_Review-g190724-d24062250,https://untappd.com/v/penrhyn-arms/4076541,,,,
The Square and Compass,Bar_Restaurant,Swanage,Dorset,GBR,50.597924,-2.037178,https://maps.google.com/?cid=3398625043901933317,http://squareandcompasspub.co.uk/,https://www.facebook.com/squareandcompasspub,https://www.instagram.com/squareandcompasspub/,https://www.yelp.com/biz/the-square-and-compass-swanage,https://www.tripadvisor.com/Restaurant_Review-g1849056-d4867754,https://untappd.com/v/square-compass/684408,,,,
The Valley Bar,Bar_Restaurant,Scarborough,North Yorkshire,GBR,54.2748232,-0.4088517,https://www.google.com/maps?cid=612105658787523578,http://www.valleybar.co.uk/,https://www.facebook.com/ValleyBarPublicHouse,,https://www.yelp.com/biz/valley-bar-scarborough,https://www.tripadvisor.com/Hotel_Review-g190744-d5111232,,,,,
Dove Syke Cider,Producer,Clitheroe,Lancashire,GBR,53.9027022,-2.4014924,,http://www.dovesykecider.co.uk/,,,,,,,,,
Old Monty Cider,Producer,Montgomery,Powys,GBR,52.5770165,-3.1879129,,http://www.oldmonty.co.uk/,,,,,,,,,
Rosie's Triple D Cider,Producer,Llandegla,Wrexham,GBR,53.0519962,-3.216006,,http://www.rosiescider.co.uk/,,,,,,,,,
Eric Bordelet,Producer,Charchigné,Mayenne,FRA,48.426153,-0.396641,https://maps.google.com/?cid=5849584543217717885,http://ericbordelet.com/,,https://www.instagram.com/ericbordelet/,,,https://untappd.com/brewery/3521,,,,
Rockingham Forest Cider,Producer,Middleton,Northamptonshire,GBR,52.501244,-0.766168,,http://rockinghamforestcider.blogspot.com/,,,,,,,,,
Torkard Cider,Producer,Hucknall,Nottinghamshire,GBR,53.034152,-1.20289,https://www.google.com/maps?cid=235445284441620195,https://www.torkardcider.com/,https://www.facebook.com/Torkard.Cider/,,,,https://untappd.com/Torkard,,,,
The Southampton Arms,Bar_Restaurant,London,London,GBR,51.5559765,-0.1458846,https://www.google.com/maps?cid=186543902284593498,http://www.thesouthamptonarms.co.uk/,,,https://www.yelp.com/biz/southampton-arms-london,https://www.tripadvisor.com/Restaurant_Review-g186338-d3492336,https://untappd.com/venue/68151,,,,
"The Harp, Covent Garden",Bar_Restaurant,London,London,GBR,51.509768,-0.1257826,https://www.google.com/maps?cid=5966699829605486438,http://www.harpcoventgarden.com,https://www.facebook.com/harp.london,https://www.instagram.com/theharpcoventgarden/,https://www.yelp.com/biz/the-harp-london-2,https://www.tripadvisor.com/Restaurant_Review-g186338-d3649095,https://untappd.com/venue/43889,,,,
The Boat at Penallt,Bar_Restaurant,Penallt,Monmouthshire,GBR,51.7848066,-2.6741826,https://www.google.com/maps?cid=1046650632200062646,http://www.theboatpenallt.co.uk/,https://www.facebook.com/profile.php?id=100057147652300,,,https://www.tripadvisor.com/Restaurant_Review-g2630822-d2369752,https://untappd.com/v/the-boat-inn/850648,,,,
Tilse's Apple Truck Cider,Producer,Scone,New South Wales,AUS,-32.0560958,150.8724638,,http://www.appletruckcider.com.au/,https://www.facebook.com/pages/Tilses-Apple-Truck-Cider/128200070598376,,,,https://untappd.com/brewery/30402,,,,
Blue Bell Inn,Bar_Restaurant,Halkyn,Flintshire,GBR,53.2371357,-3.1433299,,http://www.bluebell.uk.eu.org/,,,,,https://untappd.com/brewery/6568,,,,
Cidrerie Traditionnelle du Perche,Producer,Le Theil,Orne,FRA,48.2774308,0.6361493,https://maps.google.com/?cid=4098308531613353726,http://www.cidrerie-traditionnelle-du-perche.fr/,,https://www.instagram.com/cidrerietraditionnelleduperche/,,,,,,,
Young and Jacksons Rooftop Cider Bar,Bar_Restaurant,Melbourne,Victoria,AUS,-37.817355,144.967302,,http://www.youngandjacksons.com.au/,https://www.facebook.com/pages/Young-Jackson/331100306905857,,,,https://untappd.com/venue/76960,,,,
Pilton Cider,Producer,Pilton,Somerset,GBR,51.166252,-2.587054,,http://www.piltoncider.com/,,,,,,,,,
Pointons Cider,Producer,Witcombe,Gloucestershire,GBR,51.8395642,-2.1400566,,http://www.facebook.com/PointonsCider,,,,,,,,,
Rough Old Wife Cider,Producer,Canterbury,Kent,GBR,51.2532501,0.9678683,,http://www.rougholdwife.com/,,,,,,,,,
Union Cider,Producer,Cheltenham,Gloucestershire,GBR,51.8955418,-2.0792783,,http://jointheunion.co.uk/,https://www.facebook.com/unioncider,,,,,,,,
Wild London Cider Company,Producer,London,London,GBR,51.5081289,-0.128005,,http://www.wildcidercompany.co.uk/,,,,,,,,,
Nook's Yard Cider & Perry,Producer,Northwich,Cheshire,GBR,53.27861,-2.579357,,http://www.nooksyard.com/,,,,,,,,,
Everson's Cider,Producer,Grabouw,Western Cape,ZAF,-33.9970239,18.6947617,,http://www.eversonscider.com/,https://www.facebook.com/pages/Eversons-Cider/320004141428725,,,,https://untappd.com/brewery/64009,,,,
Cider Mad Apple,Producer,Znojmo,South Moravia,CZE,48.8626087,16.048964,,http://www.madapple.cz/,https://www.facebook.com/madapplecider,,,,,,,,
Udders Orchard Cider,Producer,Huddersfield,West Yorkshire,GBR,53.645792,-1.785035,,http://www.uddersorchard.co.uk,https://www.facebook.com/pages/Udders-Orchard/121412109304,,,,,,,,
El-Rom Vineyards,Producer,El-Rom,Golan Heights,ISR,33.180518,35.770097,,http://www.el-rom.org.il/,,,,,,,,,
"Hartley Farm, Shop & Café",Shop,Bradford on Avon,Wiltshire,GBR,51.347435,-2.286302,,http://www.hartley-farm.co.uk/,,,,,,,,,
Dunton Cider,Producer,Biggleswade,Bedfordshire,GBR,52.0819661,-0.1956029,,http://www.duntoncider.co.uk/,,,,,,,,,
Engineers Arms,Bar_Restaurant,Henlow,Bedfordshire,GBR,51.5870795,-0.1218037,,http://engineersarms.co.uk/,,,,,,,,,
Gloucester Old Spot,Bar_Restaurant,Cheltenham,Gloucestershire,GBR,51.9332076,-2.1491797,,http://thegloucesteroldspot.co.uk/,,,,,,,,,
Cidrerie de la Brique,Producer,Saint-Joseph,Manche,FRA,49.5156759,-1.5231005,https://maps.google.com/?cid=7178427047416068956,https://cidreriedelabrique.com/,https://www.facebook.com/CidreriedelaBrique/,https://www.instagram.com/cidreriedelabrique/,,,https://untappd.com/CidreriedeLaBrique,,,,
Orchard Inn,Bar_Restaurant,York,North Yorkshire,GBR,54.1690649,-1.210483,,http://theorchardinn.co.uk,,,,,,,,,
Sidra El Gaitero,Producer,Villaviciosa,Gijón,ESP,43.4923237,-5.4230532,https://maps.google.com/?cid=15753532318992345137,https://www.sidraelgaitero.com/,https://www.facebook.com/grupoelgaitero,https://www.instagram.com/grupoelgaitero/,,https://www.tripadvisor.com/Attraction_Review-g608997-d3239389,https://untappd.com/brewery/4266,https://glintcap.org/sidra-el-gaitero,,,
Longueville House,Producer,Mallow,Cork,IRL,52.1385965,-8.6462977,https://maps.google.com/?cid=5224027865172259654,http://www.longuevillehouse.ie/,,,,,,https://glintcap.org/longueville-house,,,
Fosseway Cider,Producer,Shepton Mallet,Somerset,GBR,51.190765,-2.5470765,,http://www.fosseway-cider.co.uk/,https://www.facebook.com/FossewayCider,,,,,,,,
The Falcon in Clapham,Bar_Restaurant,London,Greater London,GBR,51.4642846,-0.129368,,http://www.thefalconclapham.co.uk/,,,,,,,,,
UWE Betuwe Cider,Producer,Elst,Gelderland,NLD,51.9192887,5.8473619,,http://www.uwecider.nl/,,,,,,,,,
Jan Herbrink Wijnen,Producer,Hengelo,Overijssel,NLD,52.2491093,6.7306648,,http://www.janherbrinkwijnen.nl/,,,,,,,,,
Amüs Gäu,Producer,Herrenberg,Baden-Württemberg,DEU,48.5762,8.88596,,http://www.amues-gaeu.de/,,,,,,,,,
Apfelgut,Producer,Sulz am Neckar - Hopfau,Baden-Württemberg,DEU,48.37091,8.58295,,http://www.apfelgut.de/,,,,,,,,,
Jörg Geiger,Producer,Schlat,Baden-Württemberg,DEU,48.6523892,9.7050997,,http://www.manufaktur-joerg-geiger.de/,,,,,,,,,
Edelbrennerei Dirker,Producer,Mömbris,Bayern,DEU,50.09174,9.14631,,http://www.dirker.de/,,,,,,,,,
Apfelweinkontor,Producer,Frankfurt,Hesse,DEU,50.0830297,8.5706785,https://maps.google.com/?cid=599143855742456461,https://www.apfelweinkontor.com/,https://www.facebook.com/Apfelweinkontor,https://www.instagram.com/apfelweinkontor/,,https://www.tripadvisor.com/Attraction_Review-g187337-d6922559,https://untappd.com/w/apfelweinkontor-frankfurt/468433,https://glintcap.org/apfelweinkontor,,,
Bembel With Care,Producer,Heppenheim,Hesse,DEU,49.6472541,8.6844034,,http://www.bembel-with-care.de/,https://www.facebook.com/bembel.with.care,,,,,,,,
Zur Buchscheer,Producer,Frankfurt,Hesse,DEU,50.0845159,8.6719857,,http://www.buchscheer.de,,,,,,,,,
Kelterei Elm,Producer,Flieden,Hesse,DEU,50.42657,9.55535,,http://www.kelterei-elm.de/,,,,,,,,,
Obsthof am Berg,Producer,Kriftel,Hesse,DEU,50.07869,8.46116,,http://www.obsthof-am-berg.de/,,,,,,,,,
Kelterei Georg Herberth,Producer,Kronberg,Hesse,DEU,50.17081,8.51274,,http://www.herberth.de/,,,,,,,,,
Landkelterei Höhl,Producer,Maintal-Hochstadt,Hesse,DEU,50.1567361,8.8427332,,http://www.hoehl-hochstadt.de/,,,,,https://untappd.com/brewery/5649,,,,
Rhöner Schaukelterei,Producer,Ehrenberg-Seiferts,Hesse,DEU,50.524727,10.0156156,,http://rhoenerlebnis.de/,,,,,,,,,
Matsch & Brei,Producer,Wiesbaden-Medenbach,Hesse,DEU,50.1057794,8.3391384,,http://www.matschundbrei.de/,,,,,,,,,
Dornrös'chen Annelsbach,Producer,Höchst im Odenwald,Hesse,DEU,49.78044,8.9558,https://maps.google.com/?cid=14490974910144017007,http://www.dornroeschen-annelsbach.de/,https://www.facebook.com/profile.php?id=100063584830398,,,https://www.tripadvisor.com/Restaurant_Review-g641992-d15348346,https://untappd.com/w/gasthaus-dornros-chen-peter-merkel/346038,,,,
Kelterei Müller,Producer,Butzbach-Ostheim,Hesse,DEU,50.405691,8.670908,,http://www.kelterei-mueller.de/,,,,,,,,,
Pomolo Obstweine,Producer,Karben-Rendel,Hesse,DEU,50.21228,8.78947,,http://www.pomolo.de/,,,,,,,,,
Roter Hamm,Producer,Frankfurt,Hesse,DEU,50.0875,8.62976,,http://www.roterhamm.de/,,,,,,,,,
Obsthof am Steinberg / Schneider,Producer,Frankfurt,Hesse,DEU,50.203165,8.719776,,http://www.obsthof-am-steinberg.de/,,,,,,,,,
Schuch's Restaurant,Producer,Frankfurt,Hesse,DEU,50.147614,8.6209533,,http://www.schuchs-restaurant.de/,,,,,,,,,
Landsteiner Mühle,Producer,Weilrod,Hesse,DEU,50.3072389,8.4299933,,http://www.landsteiner-muehle.de/,https://www.facebook.com/pages/Landsteiner-MÃ¼hle/411570314185,,,,,,,,
Treuschs Apfelweine,Producer,Reichelsheim,Hesse,DEU,49.7149426,8.8396873,,http://treuschs-schwanen.com/,,,,,,,,,
