Name,Type,Status,City,State_Province,Country,Latitude,Longitude,Google,Website,Facebook,Instagram,URL,Yelp,TripAdvisor,Untappd,GLINTCAP,ShopCiders,Alternate_Name,TTB
Kystin,Producer,Active,Vannes,Morbihan,FRA,47.680689,-2.774008,,http://www.kystin.net/,https://www.facebook.com/kystincider,,http://www.kystin.net/,,,https://untappd.com/brewery/90870,,,,
Iretza Sagardotegia,Bar_Restaurant,Active,Astigarraga,Gipuzkoa,ESP,43.271303,-1.955161,https://www.google.com/maps?cid=5895576110774094016,http://www.iretza.com/,,,http://www.iretza.com/,,https://www.tripadvisor.com/Restaurant_Review-g1064182-d4844260,https://untappd.com/v/iretza-sagardotegia/3237728,,,,
Altzueta,Producer,Active,Hernani,Gipuzkoa,ESP,43.25275,-1.963317,,http://www.altzuetasagardotegia.com/,,,http://www.altzuetasagardotegia.com/,,,,,,,
Ola,Producer,Active,Irun,Gipuzkoa,ESP,43.322706,-1.775787,https://www.google.com/maps?cid=18333402095066981603,https://olasagardotegia.eus/,https://www.facebook.com/OlaSagardotegia,https://www.instagram.com/ola_sagardotegia/,https://olasagardotegia.eus/,,,,,,,
Sidra Quelo,Producer,Active,Tiñana,Siero,ESP,43.370819,-5.750724,,http://www.sidraquelo.com/,https://www.facebook.com/pages/Sidreria-lagar-de-Quelo/186599574691075,,http://www.sidraquelo.com/,,,,,,,
Etxeberria,Producer,Active,Astigarraga,Gipuzkoa,ESP,43.264167,-1.940556,,http://www.sidreriaetxeberria.com/,https://www.facebook.com/pages/Etxeberria-Sagardotegia/57618683473,,http://www.sidreriaetxeberria.com/,,,,,,,
Araeta,Producer,Active,Donostia,Gipuzkoa,ESP,43.27173615,-2.032742023,,http://www.araeta.com/,https://www.facebook.com/pages/Araeta-Restaurante/294806956757,,http://www.araeta.com/,,,,,,,
Astiazaran,Producer,Active,Donostia,Gipuzkoa,ESP,43.26958123,-2.034573555,,http://www.astiazaransagardoak.com/,,,http://www.astiazaransagardoak.com/,,,,,,,
Barkaiztegi,Producer,Active,Donostia,Gipuzkoa,ESP,43.292778,-1.958889,,http://www.barkaiztegi.com/,,,http://www.barkaiztegi.com/,,,,,,,
Calonge,Producer,Active,Donostia,Gipuzkoa,ESP,43.308611,-2.036944,,http://www.sidreriacalonge.com/,,,http://www.sidreriacalonge.com/,,,,,,,
Iparragirre,Producer,Active,Hernani,Gipuzkoa,ESP,43.25420515,-1.963419914,,http://www.iparragirre.com/,https://www.facebook.com/IparragirreSagardotegia,,http://www.iparragirre.com/,,,,,,,
Itxas-Buru,Producer,Active,Hernani,Gipuzkoa,ESP,43.25673685,-1.972517967,,http://www.itxasburusagardotegia.com/,,,http://www.itxasburusagardotegia.com/,,,,,,,
Otsua-enea,Producer,Active,Hernani,Gipuzkoa,ESP,43.25445557,-1.969385147,,http://www.otsua-enea.com/,,,http://www.otsua-enea.com/,,,,,,,
Elutxeta,Producer,Active,Urnieta,Gipuzkoa,ESP,43.259722,-1.994167,https://maps.google.com/?cid=894033234326413193,http://www.elutxeta.com/,,,http://www.elutxeta.com/,,,,,,,
Eula,Producer,Active,Urnieta,Gipuzkoa,ESP,43.248889,-1.977778,,http://www.eulasagardotegia.com/,,,http://www.eulasagardotegia.com/,,,,,,,
Oianume,Producer,Active,Urnieta,Gipuzkoa,ESP,43.237222,-1.996667,,http://www.oianume.com/,,,http://www.oianume.com/,,,,,,,
Setien,Producer,Active,Urnieta,Gipuzkoa,ESP,43.254722,-1.991944,,http://www.setien.net/,,,http://www.setien.net/,,,,,,,
Aginaga,Producer,Active,Usurbil,Gipuzkoa,ESP,43.273056,-2.0725,,http://www.aginagasagardotegia.com/,,,http://www.aginagasagardotegia.com/,,,,,,,
Arratzain,Producer,Active,Usurbil,Gipuzkoa,ESP,43.291111,-2.051667,,http://www.agroturismoarratzain.com/,,,http://www.agroturismoarratzain.com/,,,,,,,
Saizar,Producer,Active,Usurbil,Gipuzkoa,ESP,43.275278,-2.041667,https://www.google.com/maps?cid=4957025479643879591,http://www.sidrassaizar.com/,https://www.facebook.com/SaizarSidreria/,https://www.instagram.com/saizarsidreria/,http://www.sidrassaizar.com/,,https://www.tripadvisor.es/Restaurant_Review-g1064186-d2696589,https://untappd.com/brewery/50345,,,,
Urdaira,Producer,Active,Usurbil,Gipuzkoa,ESP,43.291944,-2.078889,,http://www.urdairasagardotegia.com/,,,http://www.urdairasagardotegia.com/,,,,,,,
Oiharte,Producer,Active,Zerain,Gipuzkoa,ESP,43.017778,-2.269444,,http://www.oiharte.com/,https://www.facebook.com/CasaRuralSidreriaOiharte,,http://www.oiharte.com/,,,,,,,
Pagan Cider,Producer,Active,Cygnet,Tasmania,AUS,-43.157012,147.074388,,http://www.pagancider.com.au/,https://www.facebook.com/pages/Pagan-Cider/304091666387269,,http://www.pagancider.com.au/,,,https://untappd.com/brewery/46303,,,,
Adams Cider Company,Producer,Active,Borrisoleigh,Tipperary,IRL,52.752526,-7.957888,https://goo.gl/maps/VdoAPVRDYXsAWWPi7,http://www.devilsbit.ie/,https://www.facebook.com/devilsbitcider,,http://www.devilsbit.ie/,,,https://untappd.com/AdamsCiderCompany,https://glintcap.org/results/commercial/medalists/adams-cider-co/,,,
Cidrerie de la Baie,Producer,Active,Planguenoual,Côtes-d'Armor,FRA,48.55208,-2.556571,,http://www.cidrerie-delabaie.com/,https://www.facebook.com/cidreriedelabaie,,http://www.cidrerie-delabaie.com/,,,,,,,
Domaine de la Baudrière,Producer,Active,Verneusses,Eure,FRA,48.914622,0.400231,,http://www.domainedelabaudriere.com/,,,http://www.domainedelabaudriere.com/,,,,,,,
Les Vergers de la Côte de Granit,Producer,Active,Saint-Quay-Perros,Côtes-d'Armor,FRA,48.780823,-3.447707,,http://www.cidrebio.com/,,,http://www.cidrebio.com/,,,,,,,
Ferme du Ponctey,Producer,Active,Tricqueville,Eure,FRA,49.333695,0.455816,,http://www.ponctey.fr/,,,http://www.ponctey.fr/,,,,,,,
Clos du Mont Viné,Producer,Active,Vesly,Eure,FRA,49.240899,1.645345,,http://www.closdumontvine.com/,,,http://www.closdumontvine.com/,,,,,,,
Val de la Chèvre,Producer,Active,La Bouëxière,Ille-et-Vilaine,FRA,48.181796,-1.491506,,http://www.cidre-tropee.com/,,,http://www.cidre-tropee.com/,,,,,,,
Txopinondo,Producer,Active,Ascain,Pyrénées-Atlantiques,FRA,43.364722,-1.6375,https://maps.google.com/?cid=14446292626809718341,http://www.txopinondo.com/,https://www.facebook.com/txopinondo,https://www.instagram.com/txopinondo/,http://www.txopinondo.com/,,https://www.tripadvisor.com/Restaurant_Review-g1118261-d2139433,,https://glintcap.org/results/commercial/medalists/txopinondo/,,,
Ferme du Lieu-Roussel,Producer,Active,Douville-en-Auge,Calvados,FRA,49.261937,-0.0232519,,http://lieu-roussel.pagespro-orange.fr/,,,http://lieu-roussel.pagespro-orange.fr/,,,,,,,
Earl Frottier,Producer,Active,Vaudeurs,Yonne,FRA,48.124857,3.535858,,,https://www.facebook.com/people/Mus%C3%A9e-de-la-pomme-et-du-cidre/100072498555957/,,https://www.facebook.com/people/Mus%C3%A9e-de-la-pomme-et-du-cidre/100072498555957/,,,,,,,
Cave de Mirande,Producer,Active,Saint-Aubin-de-Terregatte,Manche,FRA,48.58069,-1.297154,,http://www.cave-de-mirande.fr/,,,http://www.cave-de-mirande.fr/,,,https://untappd.com/brewery/74402,,,,
La Ferme de Billy,Producer,Active,Rots,Calvados,FRA,49.2131679,-0.4725409,,http://www.fermedebilly.fr/,,,http://www.fermedebilly.fr/,,,,,,,
Dcider,Producer,Active,Sutton Forest,New South Wales,AUS,-34.569253,150.25668,,http://www.dcider.com.au/,http://www.facebook.com/premiumdecider,,http://www.dcider.com.au/,,,https://untappd.com/brewery/57732,,,,
Viiniverla,Winery,Active,Verla,,FIN,61.123719,26.614588,,http://www.viiniverla.fi/,,,http://www.viiniverla.fi/,,,,,,,
Potton Press Cider,Producer,Active,Potton,Bedfordshire,GBR,52.125574,-0.207326,,http://www.pottonpress.co.uk/,,,http://www.pottonpress.co.uk/,,,,,,,
Orchard Cottage Cider Company,Producer,Active,Chalgrove,Oxfordshire,GBR,51.67142,-1.065426,,http://orchardcottagecider.com/,https://www.facebook.com/OrchardCottageCiderCompany,,http://orchardcottagecider.com/,,,,,,,
Sáenz Briones,Producer,Active,Buenos Aires,,ARG,-34.629157,-58.549888,,http://www.saenzbriones.com.ar/,,,http://www.saenzbriones.com.ar/,,,,,,,
Rama Caída,Producer,Active,San Rafael,Mendoza,ARG,-34.673806,-68.380464,,http://www.ramacaida.com/,https://www.facebook.com/SidraRamaCaida,,http://www.ramacaida.com/,,,,,,,
Coldwell Farm,Producer,Active,Leominster,Herefordshire,GBR,52.220669,-2.704334,,http://www.coldwellfarm.com/,,,http://www.coldwellfarm.com/,,,,,,,
3Cs Cider,Producer,Active,Brackley,Northamptonshire,GBR,52.070567,-1.179328,https://maps.google.com/?cid=10763283629346085758,http://www.3cscider.com/,https://www.facebook.com/3cscider,,http://www.3cscider.com/,,,,https://glintcap.org/results/commercial/medalists/3cs-cider/,,,
Egge Gård,Producer,Active,Lier,Buskerud,NOR,59.815022,10.221221,,http://eggegaard.no/,,,http://eggegaard.no/,,,https://untappd.com/brewery/41885,,,,
Hans Reisetbauer,Distillery,Active,Axberg,Linz-Land,AUT,48.255116,14.116649,,http://www.reisetbauer.at/,https://www.facebook.com/Reisetbauer,,http://www.reisetbauer.at/,,,https://untappd.com/brewery/11812,,,,
Cydr Ignaców,Producer,Active,Ignaców,,POL,51.372867,17.868255,,http://www.cydrignacow.pl/,https://www.facebook.com/CydrIgnacow,,http://www.cydrignacow.pl/,,,,,,,
The Eclipse Inn,Bar_Restaurant,Active,Lódz,,POL,51.767538,19.458365,,http://www.theeclipseinn.pl/,https://www.facebook.com/theeclipseinnpl,,http://www.theeclipseinn.pl/,,,,,,,
CiderInn,Producer,Active,Warsaw,,POL,52.147517,21.048488,,http://www.ciderinn.pl/,,,http://www.ciderinn.pl/,,,https://untappd.com/b/jrbb-ciderinn/548122,,,,
Roland Lutz,Distillery,Active,Fisch,Rheinland-Pfalz,DEU,49.621071,6.490198,,http://www.viezvonlutz.de/,,,http://www.viezvonlutz.de/,,,,,,,
Freyeisen,Producer,Active,Frankfurt am Main,Hesse,DEU,50.105,8.6885,,http://www.freyeisen.de/,,,http://www.freyeisen.de/,,,https://untappd.com/brewery/94438,,,,
Rapp's Kelterei,Producer,Active,Karben,Hesse,DEU,50.23835,8.75577,,http://www.rapps.de/,,,http://www.rapps.de/,,,https://untappd.com/brewery/44196,,,,
Meli Melum Cydr,Producer,Active,Wroclaw,,POL,51.137415,17.064052,,http://www.melimelum.pl/,https://www.facebook.com/cidermelimelum,,http://www.melimelum.pl/,,,https://untappd.com/brewery/101410,,,,
Sidra Fanjul,Producer,Active,Siero,Asturias,ESP,43.370866,-5.754482,https://maps.google.com/?cid=10647391104326148313,https://www.sidrafanjul.com/,https://www.facebook.com/Sidra-Fanjul-216579291699190/,https://www.instagram.com/sidrafanjul/,https://www.sidrafanjul.com/,,,https://untappd.com/w/sidra-fanjul/57758,https://glintcap.org/results/commercial/medalists/sidra-fanjul/,,,
Sidra Riestra,Producer,Active,Sariego,Asturias,ESP,43.416536,-5.580949,https://maps.google.com/?cid=2253085342105400787,http://www.sidrariestra.com/,https://www.facebook.com/SidraRiestra,https://www.instagram.com/sidrariestra/,http://www.sidrariestra.com/,,,https://untappd.com/w/riestra/70601,https://glintcap.org/results/commercial/medalists/sidra-riestra/,,,
Sidra Trabanco,Producer,Active,Llavandera,Gijón,ESP,43.4704387,-5.6447197,https://maps.google.com/?cid=8706552013547802387,http://www.sidratrabanco.com/,https://www.facebook.com/sidratrabanco/,https://www.instagram.com/sidratrabanco/,http://www.sidratrabanco.com/,,,https://untappd.com/brewery/6382,https://glintcap.org/results/commercial/medalists/sidra-trabanco/,,,
Sidra Viuda de Angelón,Producer,Active,Nava,Asturias,ESP,43.367684,-5.523426,https://maps.google.com/?cid=13173562328637195239,http://www.sidraviudaangelonpomar.es/,https://www.facebook.com/sidrapomar.viudaangelon/,https://www.instagram.com/Sidraviudaangelon/,http://www.sidraviudaangelonpomar.es/,,,https://untappd.com/w/viuda-de-angela3n/142823,https://glintcap.org/results/commercial/medalists/sidra-viuda-de-angelon/,,,
Tardebigge Cider,Producer,Active,Bromsgrove,Worcestershire,GBR,52.3289892,-2.0162998,https://maps.google.com/?cid=6565574475340509269,,http://www.facebook.com/tardebigge.cider,,http://www.facebook.com/tardebigge.cider,,,,,,,
Orgasmic Cider Company,Producer,Active,Hereford,Herefordshire,GBR,52.1298911,-2.9938941,,,http://www.facebook.com/pages/The-Orgasmic-Cider-Co/359278967448916,,http://www.facebook.com/pages/The-Orgasmic-Cider-Co/359278967448916,,,,,,,
La Robeline Cider Company,Producer,Active,St Ouen,Jersey,GBR,49.2564837,-2.2272759,,,https://www.facebook.com/LaRobelineCider,,https://www.facebook.com/LaRobelineCider,,,https://untappd.com/brewery/73642,,,,
The Railway Inn,Bar_Restaurant,Active,Newnham,Gloucestershire,GBR,51.8055352,-2.4496735,https://maps.google.com/?cid=17815228373638089690,,http://www.facebook.com/railway.newnham,https://www.instagram.com/railway01/,https://www.instagram.com/railway01/,,,,,,,
Williams Brothers Cider,Producer,Active,Llanbradach,Caerphilly,GBR,51.5905997,-3.2039178,https://maps.google.com/?cid=71647557151338911,https://williamsbrotherscider.com/,http://www.facebook.com/WilliamsBrothersCider,https://www.instagram.com/williamsbrotherscider/,https://williamsbrotherscider.com/,,,https://untappd.com/WilliamsBrothersCider,,,,
Circle Cider,Producer,Active,Swindon,Wiltshire,GBR,51.583349,-1.777605,,,https://www.facebook.com/CircleCider,,https://www.facebook.com/CircleCider,,,https://untappd.com/brewery/76673,,,,
Twinways Cider Company,Producer,Active,Melplash,Dorset,GBR,50.7828399,-2.7302917,,,http://www.facebook.com/pages/Twinways-Cyder-Co/110677914783,,http://www.facebook.com/pages/Twinways-Cyder-Co/110677914783,,,,,,,
Cranborne Chase Cider,Producer,Active,Blandford Forum,Dorset,GBR,50.9277495,-2.0397072,https://maps.google.com/?cid=11691295207635124730,https://cranbornechasecider.co.uk/,https://www.facebook.com/cranbornechasecider,https://www.instagram.com/cranborne_chase_cider/,https://cranbornechasecider.co.uk/,,,https://untappd.com/w/cranborne-chase/146534,,,,
Templars Cider,Producer,Active,Lisores,Calvados,FRA,48.945138,0.199086,https://maps.google.com/?cid=14287903066290051914,https://www.templarscider.co.uk/,https://www.facebook.com/blandscider/,,https://www.templarscider.co.uk/,,,,,,,
Mac's Armagh Cider,Producer,Active,Forkhill,Armagh,GBR,54.104797,-6.4500354,,,http://www.facebook.com/pages/Macs-Armagh-Cider/148853781815654,,http://www.facebook.com/pages/Macs-Armagh-Cider/148853781815654,,,http://untappd.com/brewery/25057,,,,
Manx Cider Company,Producer,Active,Peel,Isle of Man,GBR,54.1907411,-4.3953497,,,https://www.facebook.com/ManxCiderCo,,https://www.facebook.com/ManxCiderCo,,,,,,,
Bulmer Harvest Cider,Producer,Active,Gisborne,,NZL,-38.6708991,178.0241513,,,http://www.facebook.com/HarvestCidery,,http://www.facebook.com/HarvestCidery,,,http://untappd.com/brewery/21591,,,,
Pink Lady Cider Company,Producer,Active,Thornbury,Victoria,AUS,-37.75891,145.02196,,,http://www.facebook.com/PinkLadyCiderCo,,http://www.facebook.com/PinkLadyCiderCo,,,,,,,
Burnards Cider,Producer,Active,Banham,Norfolk,GBR,52.4500641,1.0241508,,,http://www.facebook.com/pages/Burnards-Cider/176488592416974,,http://www.facebook.com/pages/Burnards-Cider/176488592416974,,,,,,,
Sidra Foncueva,Producer,Active,,Sariego,ESP,43.416645,-5.548112,,,http://www.facebook.com/pages/Sidra-Foncueva-SL/134972939975206,,http://www.facebook.com/pages/Sidra-Foncueva-SL/134972939975206,,,,,,,
Calvados Pierre Huet,Producer,Active,Cambremer,Calvados,FRA,49.1476519,0.0462976,https://www.google.com/maps?cid=11210783185501022788,https://www.calvados-huet.com/,https://www.facebook.com/calvadosph/,https://www.instagram.com/calvadospierrehuet/,https://www.calvados-huet.com/,,https://www.tripadvisor.com/Attraction_Review-g672825-d4991781,https://untappd.com/brewery/27537,https://glintcap.org/results/commercial/medalists/pierre-huet/,,,
Dickens Ciderhouse,Bar_Restaurant,Active,Launceston,Tasmania,AUS,-41.4362859,147.1407738,,,http://www.facebook.com/DickensCiderhouse,,http://www.facebook.com/DickensCiderhouse,,,,,,,
SO Cider,Producer,Active,Sherborne,Dorset,GBR,50.984184,-2.535411,,,https://www.facebook.com/pages/SO-Cider-Dorset/437943582958548,,https://www.facebook.com/pages/SO-Cider-Dorset/437943582958548,,,,,,,
Mostschank Karner,Producer,Active,Mariasdorf,Oberwart,AUT,47.365227,16.231897,,,https://www.facebook.com/pages/Mostschank-Karner/140103449418426,,https://www.facebook.com/pages/Mostschank-Karner/140103449418426,,,,,,,
Sidra Corzo,Producer,Active,Colloto-Granda,Siero,ESP,43.382737,-5.752896,,,https://www.facebook.com/pages/Casa-Corzo-Sidrer%C3%ADa-Merendero/116262111727372,,https://www.facebook.com/pages/Casa-Corzo-Sidrer%C3%ADa-Merendero/116262111727372,,,,,,,
Cydr Lubelski,Producer,Active,Lublin,,POL,51.246454,22.568446,,,https://www.facebook.com/CydrLubelski,,https://www.facebook.com/CydrLubelski,,,https://untappd.com/brewery/97430,,,,
Cydr Dobronski,Producer,Active,Dobron,,POL,51.639242,19.245139,,,https://www.facebook.com/cydrdobronski,,https://www.facebook.com/cydrdobronski,,,https://untappd.com/brewery/99207,,,,
Jachmann Apple Cider,Producer,Active,McLaren Vale,South Australia,AUS,-35.215998,138.5783,,,https://www.facebook.com/JachmannAppleCider,,https://www.facebook.com/JachmannAppleCider,,,https://untappd.com/brewery/74598,,,,
Sidra M. Zapatero,Producer,Active,Nava,Asturias,ESP,43.3576941,-5.5072281,https://maps.google.com/?cid=13675830921899415527,http://sidrazapatero.es/,https://www.facebook.com/sidra.mzapatero/,https://www.instagram.com/sidramzapatero/,http://sidrazapatero.es/,https://www.yelp.com/biz/sidra-m-zapatero-c-b-nava,,https://untappd.com/w/sidra-m-zapatero-cb/196839,,,,
Piquenique Wines,Producer,Active,Friday Harbor,Washington,USA,48.6173909,-123.1368657,https://goo.gl/maps/YCMjajMeUHBqnVqX8,,,https://www.instagram.com/piquenique.wine/,https://www.instagram.com/piquenique.wine/,,,,,,,WA-W-21627
BrickHaven Brewing Company,Producer,Active,Grand Ledge,Michigan,USA,42.752105,-84.7453421,https://maps.google.com/?cid=17496490896797292876,https://www.brickhavenbrewing.com/,https://www.facebook.com/BrickhavenBrewing,https://www.instagram.com/brickhavenbrewingcompany/,https://www.brickhavenbrewing.com/,https://www.yelp.com/biz/brickhaven-brewing-grand-ledge,https://www.tripadvisor.com/Attraction_Review-g42254-d13913158,https://untappd.com/BrickHavenBrewingCompany,,,,MI-W-21152
Tri City Brewing Company,Producer,Active,Bay City,Michigan,USA,43.6194419,-83.9108922,https://maps.google.com/?cid=2798443084304157748,https://tricitybrewing.com/,https://www.facebook.com/tricitybrewing,https://www.instagram.com/tricitybrewingofficial/,https://tricitybrewing.com/,https://www.yelp.com/biz/tri-city-brewing-company-bay-city,https://www.tripadvisor.com/Attraction_Review-g41970-d4506034,https://untappd.com/tricitybrewing,,,,MI-W-21153
Soul Squeeze Cellars,Producer,Active,Lake Leelenau,Michigan,USA,44.9818089,-85.7108036,https://maps.google.com/?cid=4546529296219810696,https://www.soulsqueezecellars.com/,https://www.facebook.com/soulsqueezecellarslakeleelanau,https://www.instagram.com/soulsqueezecellars/,https://www.soulsqueezecellars.com/,,https://www.tripadvisor.com/Restaurant_Review-g42381-d23212357,https://untappd.com/SoulSqueezeCellars,,,,MI-W-21156
Tenacity Brewing Company,Producer,Active,Flint,Michigan,USA,43.0154715,-83.6970668,https://maps.google.com/?cid=12406364213670333379,https://www.tenacitybrewing.com/,https://www.facebook.com/tenacitybrewing,https://www.instagram.com/tenacitybrewing/,https://www.tenacitybrewing.com/,https://www.yelp.com/biz/tenacity-brewing-flint,https://www.tripadvisor.com/Restaurant_Review-g42207-d12142737,https://untappd.com/TenacityBrewing,,,,MI-W-21158
Dexter Cider Mill,Producer,Active,Dexter,Michigan,USA,42.3408374,-83.8803391,https://maps.google.com/?cid=11929539100963745926,https://www.dextercidermill.com/,https://www.facebook.com/dextercidermill,https://www.instagram.com/thedextercidermill/,https://www.dextercidermill.com/,https://www.yelp.com/biz/dexter-cider-mill-dexter,https://www.tripadvisor.com/Attraction_Review-g42141-d8835307,https://untappd.com/w/dexter-cider-mill/362677,,,,MI-W-21159
The Winery at Young Farms,Producer,Active,Mecosta,Michigan,USA,43.5887246,-85.2249268,https://maps.google.com/?cid=3504501460577395794,https://www.thewineryatyoungfarms.com/,https://www.facebook.com/youngfarmswinery,https://www.instagram.com/thewineryatyoungfarms/,https://www.thewineryatyoungfarms.com/,https://www.yelp.com/biz/the-winery-young-farms-mecosta,https://www.tripadvisor.com/Attraction_Review-g42455-d15141722,https://untappd.com/w/young-s-farm/342626,,,,MI-W-21162
City Built Brewing Company,Producer,Active,Grand Rapids,Michigan,USA,42.9780547,-85.6723032,https://maps.google.com/?cid=14735412267890357536,https://citybuiltbrewing.com/,https://www.facebook.com/CityBuiltBrewing,https://www.instagram.com/citybuilt/,https://citybuiltbrewing.com/,https://www.yelp.com/biz/city-built-brewing-grand-rapids,https://www.tripadvisor.com/Restaurant_Review-g42256-d12491226,https://untappd.com/CityBuiltBrewing,,,,MI-W-21163
5 Lakes Brewing Company,Producer,Active,Dorr,Michigan,USA,42.7240779,-85.7056013,https://maps.google.com/?cid=4367085142021975172,https://5lakesbrewing.com/,https://www.facebook.com/5lakesbrewing,https://www.instagram.com/5lakesbrewing/,https://5lakesbrewing.com/,https://www.yelp.com/biz/5-lakes-brewing-company-dorr,https://www.tripadvisor.com/Restaurant_Review-g42144-d11912975,https://untappd.com/5LakesBrewingCompany,,,,MI-W-21175
The Mitten Brewing Company,Producer,Active,Grand Rapids,Michigan,USA,42.9851272,-85.6810991,https://maps.google.com/?cid=4534080487860859378,https://www.mittenbrewing.com/,https://www.facebook.com/mittenbrewingco,https://www.instagram.com/mittenbrewing.saugatuck/,https://www.mittenbrewing.com/,https://www.yelp.com/biz/the-mitten-brewing-co-grand-rapids-2?,https://www.tripadvisor.com/Restaurant_Review-g42256-d3902930,https://untappd.com/MittenBrewingCo,,,,MI-W-21176
Watermark Brewing Company,Producer,Active,Stevensville,Michigan,USA,42.0131665,-86.5193687,https://maps.google.com/?cid=2847653500286894544,https://www.watermarkbrewing.com/,https://www.facebook.com/watermarkbrewing,https://www.instagram.com/watermarkbrewing/,https://www.watermarkbrewing.com/,https://www.yelp.com/biz/watermark-brewing-stevensville,https://www.tripadvisor.com/Attraction_Review-g42737-d10683551,https://untappd.com/watermarkbrewing,,,,MI-W-21179
Dimes Brewhouse,Producer,Active,Dimondale,Michigan,USA,42.6465357,-84.6483007,https://maps.google.com/?cid=2142717412279363795,https://www.dimesbrewhouse.com/,https://www.facebook.com/DimesBrewhouse,https://www.instagram.com/dimesbrewhouse/,https://www.dimesbrewhouse.com/,https://www.yelp.com/biz/dimes-brewhouse-dimondale,https://www.tripadvisor.com/Attraction_Review-g42142-d14018128,https://untappd.com/w/dimes-brewhouse/373782,,,,MI-W-21180
Big Hart Brewing Company,Producer,Active,Hart,Michigan,USA,43.6895384,-86.3801307,https://maps.google.com/?cid=14777575852521528823,https://bighartbrewing.com/,https://www.facebook.com/bighartbrewingco,https://www.instagram.com/bighartbrewingco/,https://bighartbrewing.com/,https://www.yelp.com/biz/big-hart-brewing-company-hart,https://www.tripadvisor.com/Restaurant_Review-g42289-d10048489,https://untappd.com/BigHartBrewingCompany,,,,MI-W-21184
734 Brewing Company,Producer,Active,Ypsilanti,Michigan,USA,42.2461955,-83.6108544,https://maps.google.com/?cid=6602041029374511086,https://www.734brewing.com/,https://www.facebook.com/734brewing,https://www.instagram.com/734brewing/,https://www.734brewing.com/,https://www.yelp.com/biz/734-brewing-company-ypsilanti-3,,https://untappd.com/w/734-brewing-co/394739,,,,MI-W-21191
Red Top Winery,Producer,Active,Baroda,Michigan,USA,41.9260552,-86.4463222,https://maps.google.com/?cid=15385897061106434052,https://www.redtopwinery.com/,https://www.facebook.com/RedTopWinery,https://www.instagram.com/redtopwinery/,https://www.redtopwinery.com/,https://www.yelp.com/biz/red-top-winery-baroda,https://www.tripadvisor.com/Attraction_Review-g41965-d12724724,https://untappd.com/v/red-top-winery/6457963,https://glintcap.org/results/commercial/medalists/red-top-winery/,,,MI-W-21194
Presque Isle Farm Cider,Producer,Active,Posen,Michigan,USA,45.25734,-83.59946,https://maps.google.com/?cid=8906659475258106304,http://www.presqueislefarm.com/,https://www.facebook.com/presqueislefarm,https://www.instagram.com/pifcider/,http://www.presqueislefarm.com/,,,https://untappd.com/w/presque-isle-farm/501685,https://glintcap.org/results/commercial/medalists/presque-isle-farm-cider/,,,MI-W-21435
Journeyman Distillery,Producer,Active,Three Oaks,Michigan,USA,41.8029182,-86.6114628,https://maps.google.com/?cid=14497488828750310138,https://www.journeymandistillery.com/,https://www.facebook.com/journeyman.distillery,https://www.instagram.com/journeymandistillery/,https://www.journeymandistillery.com/,https://www.yelp.com/biz/journeyman-distillery-three-oaks,https://www.tripadvisor.com/Attraction_Review-g42752-d3230298,https://untappd.com/JourneymanDistillery,,,,MI-W-21437
Chateau Chantel,Producer,Active,Traverse City,Michigan,USA,44.9195025,-85.5020069,https://maps.google.com/?cid=3314706406683005913,http://www.chateauchantal.com/,https://www.facebook.com/ChateauChantalWine,https://www.instagram.com/chateau.chantal/,http://www.chateauchantal.com/,https://www.yelp.com/biz/chateau-chantal-traverse-city-2,https://www.tripadvisor.com/Attraction_Review-g42758-d2287585,https://untappd.com/w/chateau-chantal/215658,,,,MI-W-85
Brewery Terra Firma,Producer,Active,Traverse City,Michigan,USA,44.7150481,-85.6350562,https://maps.google.com/?cid=12287681089910736367,https://breweryterrafirma.com/,https://www.facebook.com/BreweryTerraFirma,https://www.instagram.com/breweryterrafirma/,https://breweryterrafirma.com/,https://www.yelp.com/biz/brewery-terra-firma-traverse-city,https://www.tripadvisor.com/Attraction_Review-g42758-d4507840,https://untappd.com/BreweryTerraFirma,,,NIEDERMAIER BREWHOUSE,MI-WS-21006
Looking Glass Brewing Company,Producer,Active,Dewitt,Michigan,USA,42.842625,-84.569509,https://maps.google.com/?cid=10738929929720900443,https://www.lookingglassbrewingcompany.com/,https://www.facebook.com/LookingGlassBrewingCo,https://www.instagram.com/lookingglassbrewingco/,https://www.lookingglassbrewingcompany.com/,https://www.yelp.com/biz/looking-glass-brewing-company-dewitt-5,https://www.tripadvisor.com/Restaurant_Review-g42140-d13886592,https://untappd.com/LookingGlassBrewingCo,,,,MI-W-21199
North Channel Brewing,Producer,Active,Manistee,Michigan,USA,44.2490125,-86.3238516,https://maps.google.com/?cid=16451453628129158792,https://northchannelbrewing.com/,https://www.facebook.com/northchannelbrewing,https://www.instagram.com/northchannelbrewing/,https://northchannelbrewing.com/,https://www.yelp.com/biz/north-channel-brewing-manistee,https://www.tripadvisor.com/Restaurant_Review-g42429-d13172325,https://untappd.com/NorthChannelBrewingCo,,,,MI-W-21201
Downey Brewing Company,Producer,Active,Dearborn,Michigan,USA,42.3164884,-83.1709408,https://maps.google.com/?cid=6429452487193214576,https://www.downeybrewingcompany.com/,https://www.facebook.com/DowneyBrewingCo,https://www.instagram.com/downeybrewingco/,https://www.downeybrewingcompany.com/,https://www.yelp.com/biz/downey-brewing-company-dearborn,,https://untappd.com/DowneyBrewingCompanyLLC,,,,MI-W-21204
